content_id,value,context_code
747144205,Q&J Electronic Co Ltd,also_known_as
747144205,Shenzhen Q&J Electronic Co Ltd,also_known_as
747144206,"Zhejiang Yongtailong Electronic Co., Ltd",also_known_as
747144222,ParkOhio Holdings,also_known_as
747144224,Reobijn Plastic Products,also_known_as
747144227,Nippon Pillow Block Co Ltd,also_known_as
747144232,"Shanghai Taisi Electronic Technology Co., Ltd",also_known_as
747144234,GPI,acronym
747144237,Wöhner GmbH & Co. KG,also_known_as
747144241,"Guangdong Huixin Electronic Technology Co., Ltd",also_known_as
747144404,CoreHW Semiconductor Ltd,also_known_as
747144408,HL(Haolin Elec),also_known_as
747144408,"Shenzhen Haolin Electronics Co., Ltd.",also_known_as
747144410,HTC Vive,also_known_as
747144417,RZ,also_known_as
747144417,RZ(Wuxi Smart Microelectronics),also_known_as
747146103,Wenzhou Kingkong Auto Parts Co,also_known_as
747146407,BS Teasdale,also_known_as
747146637,AdVanced Sensors,also_known_as
747146637,AVSensors,also_known_as
747146640,"TÉCNICAS DE ELECTRÓNICA Y AUTOMATISMOS, S.A",also_known_as
747146641,Wieland-Werke AG,also_known_as
747147181,Cooper Roller Bearings Company Limited,also_known_as
747147288,Halder USA,also_known_as
747147295,OptimusLogic Systems Pvt Ltd,also_known_as
747147635,Three-Five Semi,also_known_as
747147645,ELKOM-Elektroheizplatten-Technik GmbH,also_known_as
747147652,"Fuzhou Chenpo Optical Instrument Co., Ltd",also_known_as
747147654,MacroSilicon Technology Co Ltd,also_known_as
747147952,Pylon Technology Solutions Ltd,also_known_as
747150151,AOLONG(HONG KONG) TECHNOLOGY LIMITED,also_known_as
747150204,Renfrew Electronic Co Ltd,also_known_as
747150204,Renfrew Resistors,also_known_as
747150260,Stormtec Filtration Inc,also_known_as
747150262,Dongguan JVT Connectors Co Ltd,also_known_as
747150265,Guangzhou Haigu Electronic Technology Co Ltd,also_known_as
747150272,Sivers Wireless,also_known_as
747221518,Big D Odor Control Solutions,also_known_as
747221521,DELEC,also_known_as
747221521,Duoya Electronics Co Ltd,also_known_as
747221531,OCN Technology,also_known_as
747221531,"Shenzhen OCN Technology Co., Ltd",also_known_as
747221531,"Shenzhen Yaqi Technology Co., Ltd",also_known_as
747221533,Euramco Group,parent_of
747221539,Yannuo Information Technology Company Ltd,also_known_as
747221540,"LINKWELL ELECTRIC (Shanghai) Co., Ltd",also_known_as
747221541,"Ningbo Best Group Co.,Ltd",also_known_as
747221542,DONGGUAN SHILONG FUHUA ELECTRONICS CO LTD ,also_known_as
747221548,"MEIG Smart Technology Co., Ltd",also_known_as
747221548,MieG Smart Technology Co Ltd,also_known_as
747221626,HD Crystal,also_known_as
747221626,"JIANGSU HAODU FREQUENCY TECHNOLOGY CO., LTD",also_known_as
747221626,"Jiangsu HD-Crystal technology CO., Ltd",also_known_as
747221702,CG Elec Shunde,also_known_as
747221702,"Foshan Shunde Chuangge Electronics Industry Co., Ltd",also_known_as
747221707,Component Design Northwest,also_known_as
747221708,Daler-Rowney,also_known_as
747221709,Deep Cool,also_known_as
747221709,"DeepCool Industries Co., Ltd",also_known_as
747221712,GR-Optics,also_known_as
747221712,"GR Optics (Zhongshan) Co., Ltd",also_known_as
747221713,Hua Xuan Yang Electronic,also_known_as
747221713,HXYMOS,also_known_as
747221713,"Shenzhen Huaxuanyang Electronics Co., Ltd.",also_known_as
747221714,Industrial Video & Control Co,also_known_as
747221714,IV&C,also_known_as
747221716,Jae Sang Electronic Co Ltd,also_known_as
747221726,Trumotion,also_known_as
747222763,EXSENSE Electronics Technology Co Ltd,also_known_as
747222766,RiKO Optoelectronics,also_known_as
747222769,BDT Fuse Electronic Protection,also_known_as
747222769,Shenzhen Baodiantong Industrial Co Ltd,also_known_as
747222774,Innovative Fibers,formerly_known_as
747222775,CompanyDeep Ltd,also_known_as
747222777,Tigo Semiconductor Co. LTD,also_known_as
747222779,M&W Communications,also_known_as
747222785,Peraso Technologies Inc,also_known_as
747222788,Shenzhen Shinland Co. Ltd,also_known_as
747222790,Shenzhen Unitense Innovation Electronics Co Ltd,also_known_as
747222864,DongGuan HeLing Electronics Co Ltd,also_known_as
747222867,MDT,also_known_as
747222873,Performance Metals Product,also_known_as
747222878,Shenzhen Lantu Micro Electric Technology Co Ltd,also_known_as
747222882,mCover,product_family
747222883,KLA Tencor,also_known_as
747223124,Xiamen Faratronic Co Ltd,also_known_as
747223127,cdimeters,also_known_as
747223129,Decrane Aircraft Holdings,acquired_by
747223135,Trionic,also_known_as
747223139,S.I.T. Indeva Inc,also_known_as
747223143,"Shanghai Gcore IC Design Co., Ltd",formerly_known_as
747223143,"Yangzhou Guoxin Semiconductor Co., Ltd",also_known_as
747223385,Chemik Group,parent_of
747223394,Portacool Evaporative Coolers,also_known_as
747223578,BASO Industrial Automation and Controls,also_known_as
747223592,GETIAN Group,also_known_as
747223592,"Shenzhen Getian Opto-electronics Co., Ltd",also_known_as
747223742,"Shenzhen Jingyoujia Electronics Co., Ltd",also_known_as
747223746,T-Motor,brand_of
747223914,Nova Communications Inc,also_known_as
747223918,"Shenzhen EPS Technology Co., Ltd",also_known_as
747224228,Amphenol Backplane Assembly & System Integration,also_known_as
747224228,Amphenol Backplane Systems,also_known_as
747224237,"Jiangsu Hongli Goozo Optoelectronic Co.,Ltd",also_known_as
747224244,Ninghai Yingjiao Electrical Co. LTD,also_known_as
747224250,"Shenzhen Dongyipin Electronics Co., Ltd",also_known_as
747224253,"Dongguan Shengshi Taizhen Technology Co., Ltd",also_known_as
747224347,AFT,also_known_as
747224396,WANJIE Electronic,also_known_as
747224396,Wanjie Electronics Co Ltd,also_known_as
747232354,Jiangxi Sarui Microelectronics Technology Co,also_known_as
747232361,britelux LLC,also_known_as
747232363,Creative Global Services Inc,also_known_as
747232375,INFRAEO INC.,also_known_as
747232381,EDATEC,also_known_as
747232381,EDA Technology Shanghai Co Ltd,also_known_as
747232390,JWT,also_known_as
747232404,Morpheus Tek,also_known_as
747232412,Perinet Smart Components,also_known_as
747232413,Nybble,product_family
747232413,Petoi LLC,also_known_as
747232420,AIoT Services Inc,also_known_as
747232431,TMYTEK,also_known_as
747232432,Trustcap Private Limited,also_known_as
747232433,UDInfo,also_known_as
747232434,uSwitch,product_family
747232445,Amphenol Global Interconnect Systems,also_known_as
747232480,Cameron International,formerly_known_as
747232480,Cameron Iron Works,formerly_known_as
747232480,Cooper Cameron Corporation,formerly_known_as
747232489,WINSONIC CLOUD,also_known_as
747232489,WINSONIC HOLDINGS,also_known_as
747232489,WINSONIC INTERNATIONAL,also_known_as
747232491,SMW-AUTOBLOK Spannsysteme GmbH,also_known_as
747232491,SMW-electronics,also_known_as
747232498,Agilink Group,also_known_as
747232507,Ascentta Fiber Optic Solutions,also_known_as
747232539,IGS,also_known_as
747232540,Leader Group,also_known_as
747232540,Leader Solar Cable And Connector,also_known_as
747232540,"LEADER TECHNOLOGY(SHENZHEN)CO.,LTD",also_known_as
747232541,LECIP Holdings Corporation,also_known_as
747232573,MURADG,also_known_as
747232574,NAC Holdings Limited,also_known_as
747232575,Mainstream Engineering,parent_of
747232613,ComNav Technology Ltd,parent_of
747232614,"Traffic and Parking Control Co., Inc",also_known_as
747232615,Vibration Measurement Solutions,also_known_as
747232745," Shenzhen Long Sun Optoelectronics Technology Co., Ltd ",also_known_as
747232749,"Jiangsu Shunye Electronics Co., Ltd.",also_known_as
747232857,Advanced MP Technology,formerly_known_as
747232873,Shenzhen BASiC Semiconductor Ltd,also_known_as
747232877,"Siklu Communications, Ltd",also_known_as
747232880,"Bruckewell Technology Co., Ltd",also_known_as
747232881,Night Switch,also_known_as
747232904,"Anhui Linkeycon Electronics Technology Co, Ltd",also_known_as
747232910,Shenzhen D-CHAIN Technology Co Ltd,also_known_as
747232964,"Jiangxi Jiasheng Electronics Co., Ltd",also_known_as
747233311,"Hunan Jinxin Electronic Technology Co., Ltd",also_known_as
747233313,Shenzhen Xinkongyuan Electronic Technology Co,also_known_as
747233315,ARTEKIT LABS DI MELECA,also_known_as
747233316,Brightworks USA,also_known_as
747233317,buyheatshrink,also_known_as
747234830,"SHANDONG AOFENG METAL MATERIAL CO.,LTD",also_known_as
747261438,HAAWKING Beijing Zhongke Haoxin Technology Co Ltd,also_known_as
747261440,LinkCoreSafe,also_known_as
747261441,"Shanghai Luxin Electronic Technology Co., Ltd",also_known_as
747261442,MatrixOpto Co Ltd,also_known_as
747261443,"Micradar Technology (Shenzhen) Co., Ltd",also_known_as
747261444,NCI Industries SDN BHD,also_known_as
747261454,Cannywell,also_known_as
747261454,Taiwan Cannywell Electronic Co Ltd,also_known_as
747268939,MV-Electronics,also_known_as
747268989,Sense Semiconductor,also_known_as
747268998,The Amazing Company,also_known_as
747269037,GuoShunWei,also_known_as
747269061,GUNGHO Cutting Tools Works,also_known_as
747269070,"Shanghai StarFive Technology Co., Ltd",also_known_as
747269070,VisionFive,product_family
747269075,Shanghai Guestgood Electronics Co Ltd,also_known_as
747269077,"Beijing HCC Energy Tech.Co.,Ltd",also_known_as
747269078,Hexagon Metrology,also_known_as
747269082,"Xi'an Innovo Microelectronics Co., Ltd",also_known_as
747269089,Harris Stratex Network,parent_of
747269090,"Shenzhen Abent Technology Co., Ltd",also_known_as
747269091,"Shenzhen Truasin Technology Co., Ltd",also_known_as
747269092,VF Imagewear Inc,formerly_known_as
747269291,Bishop Wisecarver,also_known_as
747269294,Amano Cincinnati Inc,also_known_as
747269296,Quanzhou Smarts Electronic & Technology Co Ltd,also_known_as
747269331,SHENZHEN HONGBRIGHT OPTOELECTRONICS,also_known_as
747269331,"Shenzhen Hongliang Optoelectronics Co., Ltd",also_known_as
747269337,Opulinks,brand_of
747269340,"Ningbo Xici Electronic Technology Co., Ltd",also_known_as
747269341,Thales Digital Identity and Security,also_known_as
747269344,Dongguan Yongeng Electronics Co Ltd,also_known_as
747269507,Interface Masters Technology,also_known_as
747269541,Demsay,also_known_as
747269541,DEMSAY Elektronik,also_known_as
747269640,HTF,acquired_by
747269645,Shenzhen Developer Microelectronics Co Ltd,also_known_as
747269658,Shnaghai Sinomicon Electronics Co Ltd,also_known_as
747269664,IP Displays,also_known_as
747269670,Century Semiconductor,merged_into
747269670,Myson Technology Inc,merged_into
747269671,ZHEJIANG FANHAR ELECTRONICS,also_known_as
747269811,Glacial Tech Inc,also_known_as
747269812,GTV Poland Spółka Akcyjna,also_known_as
747269813,Shenzhen Maisipu Semiconductor Co Ltd,also_known_as
747269816,Oswell Metering,also_known_as
747269817,Regional Manufacturing Specialists Inc,formerly_known_as
747269821,TSSI,acronym
747269829,"Chengdu HercuLux Photoelectric Technology Co., Ltd",also_known_as
747269830,Sper Direct,also_known_as
747269830,Sper Scientific Direct,also_known_as
747269833,Alpha Graphics,also_known_as
747269835,Friedrich Göhringer Elektrotechnik GmbH,also_known_as
747269972,"Lanyue Electronics(Shenzhen) Co., Ltd",also_known_as
747269972,OSpcb,also_known_as
747270039,"Hynetek Semiconductor Co., Ltd",also_known_as
747270040,Yuhuan JINYI Harrdware Co Ltd,also_known_as
747270147,Hubbell Outdoor Lighting,formerly_known_as
747270150,DMX & Casambi Lighting Solutions,also_known_as
747270152,EXISCAN Industrial Electrical Safety Products,also_known_as
747270154,John Henry Foster Minnesota Inc,also_known_as
747270228,HOGERT TECHNIK,also_known_as
747270238,Sengled Business Solutions,also_known_as
747271019,"Chengdu Youbochuang Communication Technology Co., Ltd.",also_known_as
747271021,"Hangzhou Yongxie Technology Co., Ltd.",also_known_as
747271179,Fohrenbach Application Tooling,phoenetic
747271180,"Shanghai Fullhan Microelectonics Co.,Ltd. ( FHM )",also_known_as
747271181,Keyuanxin,also_known_as
747271181,"Shenzhen Keyuanxin Technology Co., Ltd",also_known_as
747271182,Rhinestahl Customer Training Solutions,also_known_as
747272516,HYJG,abbreviation
747272516,"Zhongshan Huiyuan Jinggong Electronic Technology Co., Ltd",also_known_as
747272517,"DONGGUAN KINGTEK INDUSTRIAL CO.,LTD",also_known_as
747272517,"KINGTEK INDUSTRIAL CO.,LIMITED",also_known_as
747272600,CIIG,abbreviation
747274103,GAIT,also_known_as
747274243,DCI International,also_known_as
747274307,"CORAL-SENSE CO., LTD",also_known_as
747274311,MGS Eletrônica,also_known_as
747274417,Hans Turck GmbH & Co. KG,also_known_as
747274424,PICOBRICKS,also_known_as
747274922,Microwave Dynamics,also_known_as
747274923,Planar Monolithics,also_known_as
747274997,"Hangzhou Synochip Data Security Technology Co., Ltd",also_known_as
747275141,"Beijing Huiburton Electromagnetic Compatibility Technology Co., Ltd",also_known_as
747276189,"Fuji Crystal (Hong Kong) Electronics Co., Ltd.",also_known_as
747276190,Hyperline Cabling Systems,also_known_as
747276190,Hyperline Systems Canada Ltd,also_known_as
747277247,AD Metro,mis-spelling
747277248,PB-Kunststoffverarbeitung Ballerstedt GmbH,also_known_as
747277250,QD Division,division_of
747277431,LogTag North America,also_known_as
747278016,KOLT Mühendislik AŞ,also_known_as
747278016,KOLT MUHENDISLIK INC,also_known_as
747278164,"Shenzhen Starwave Technology Co., Ltd",also_known_as
747278166,"Hefei Shirui Electronic Technology Co.,Ltd. ",also_known_as
747278167,Ankit Aerospace,also_known_as
747278864,Sanan Semiconductor,also_known_as
747278865,Tranemo Advanced Workwear,also_known_as
747278984,Mitacor Industries,also_known_as
747279125,dongguan jinda electronics co ltd,also_known_as
747279125,Jinda electric,also_known_as
747279125,"Jinda electronics co.,ltd",also_known_as
747279125,"Zhejiang Jinda Electronics Co., Ltd",also_known_as
747279228,E-Radionica,also_known_as
747279389,Welten Holdings Ltd,also_known_as
747279416,KLUS Design,also_known_as
747279712,Precision Reality,also_known_as
747279718,Uni-Trend Technology Inc,also_known_as
747279877,Gebauer & Griller,also_known_as
747279885,E.I.S. Electronics,formerly_known_as
747279887,AC Works,brand_of
747279894,GEO PSI,also_known_as
747280091,"DISPLAYBLY (SZ) TECHNOLOGY CO., LIMITED",also_known_as
747280731,PolyOne Bayer Polymers,merged_into
747282505,Vivid Semiconductor,also_known_as
747576421,Shanghai Juncoax RF Technologies Co Ltd,also_known_as
747576421,Shanghai Junyou RF Technology Co Ltd,also_known_as
747576423,Wilton Tech,also_known_as
750721724,"Shenzhen Chin-Ban Electronics Co., Ltd",also_known_as
750721725,COCOM Consumer Electronics,also_known_as
750721728,"Nanjing Yanghe Yang Microelectronics Technology Co., Ltd",also_known_as
750721728,Yang He Yang,also_known_as
750721735,"Reasunos Semiconductor Hunan Co., Ltd",also_known_as
750721737,Shen Zhen Exceed Electronic CO. LTD,also_known_as
750721740,Suzhou Glorison Electronics Co.#LTD,also_known_as
750721744,WHXY,also_known_as
750721746,XIAMEN ZTC TECHNOLOGY CO. LTD,also_known_as
751733560,"Fenghua Saishun Plastic Electrical Appliance Co., Ltd",also_known_as
751733560,"Ningbo Saishun Plastic Electrical Appliance Co., Ltd",also_known_as
751733564,FriendlyARM,also_known_as
751733566,KOA Singapore,also_known_as
751733639,V7 Memory,also_known_as
751733645,LUMIXTAR TECHNOLOGY CO LTD,also_known_as
751733652,"Shenzhen Lute Technology Co., Ltd",also_known_as
751733998,"Shenzhen LIXIN Technology co., ltd",also_known_as
751733999,Shanghai Juji Technology Co Ltd,also_known_as
751734001,Green Watt Power,also_known_as
751737249,Carl Zeiss AG,also_known_as
751737255,"Guangzhou Xinzhilian Technology Co., Ltd",also_known_as
751737258,"DONG GUAN BZOOC ELECTRONICS CO.,LTD",also_known_as
751737258,"Dongguan Bzooc Electronics,Ltd",also_known_as
751737363,amokabel,also_known_as
751737363,Brand-Rex,acquired_by
751737366,"Ningbo jieying Electrical Technology Co., Ltd",also_known_as
751737368,Littelfuse,parent_of
751737486,Sleetech Enterprise Co Ltd,also_known_as
751737489,DONGGUAN JIAXUDA ELECTRONIC TECHNOLOGY CO LTD ,also_known_as
751737490,DONGGUAN JINGJIE ELECTRONIC CO LTD,also_known_as
751737491,YYE,also_known_as
751737495,HANGZHOU HIKROBOT CO LTD ,also_known_as
751737510,SHANGHAI LONG-JOIN INTELLIGENT TECHNOLOGY INC ,also_known_as
751737513,The Vitec Group PLC,formerly_known_as
751737640,"Zhejiang Lianhe Electronics Co., Ltd",also_known_as
751737640,Zhenjian Linahe Electronics Co. Ltd.,also_known_as
